Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
06/RFP/PHY035/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Greg Hughes,https://orcid.org/0000-0003-1310-8961,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Compound semiconductor cleaning and passivation system,01/12/2007,29/05/2008,65162
06/RFP/PHY082/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Attilio Cafolla,https://orcid.org/0000-0003-1475-3807,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,An X-ray Photoelectron Spectrometer upgrade for a variable temperature ultra high vacuum scanning tunnelling microscope,01/12/2007,29/05/2008,149605
06/YI3/B928/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Oliver Blacque,https://orcid.org/0000-0003-1598-2695,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Spinning disk confocal microscope system,01/12/2007,26/10/2008,717130
07/CE/I1142,Centres for Science Engineering and Technology Programme,,,Andrew Way,https://orcid.org/0000-0001-5736-5930,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,CSET CNGL: Next Generation Localisation (CNGL),01/12/2007,31/05/2014,21364025
07/IN.1/B902/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Padraic Fallon,https://orcid.org/0000-0002-8401-7293,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Flow Cytometry Cell Analyzer/Sorter,01/12/2007,15/11/2010,752099
07/IN.1/B909,Principal Investigator Programme,,,Cormac Taylor,https://orcid.org/0000-0002-0946-1247,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,To investigate a role for hydroxylases in hypoxia-regulated inflammatory processes,01/12/2007,31/05/2012,1125579
07/IN.1/B931,Principal Investigator Programme,,,Suzi Jarvis,https://orcid.org/0000-0002-6403-8484,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,The function of nanoscale complex systems,01/12/2007,30/04/2013,2228310
07/IN.1/B934/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Andrew Bowie,https://orcid.org/0000-0001-5316-4373,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Zeiss LSM 5 LIVE confocol microscope,01/12/2007,27/08/2008,497310
07/IN.1/B942,Principal Investigator Programme,,,Luke O'Neill,https://orcid.org/0000-0002-4333-2748,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Novel therapeutic targets in Toll-like receptor signalling,01/12/2007,28/02/2013,4434292
07/IN.1/I901,Principal Investigator Programme,,,Doug Leith,https://orcid.org/0000-0003-4056-4014,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Next Generation Communication Networks,01/12/2007,31/08/2012,3007441
07/IN.1/I933/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Thomas Brazil,https://orcid.org/0000-0002-4534-0418,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,On-Wafer Microwave Vector Network Analyser Measurement Capability to 110GHz+,01/12/2007,29/05/2008,335000
07/IN3/B943/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Uri Frank,https://orcid.org/0000-0003-2094-6381,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Real time PCR Platform (Stratagene),01/12/2007,29/05/2008,51554
07/IReL.1/B579,Infrastructural Support,The Irish Research e-Library Initiative,,John Fitzgerald,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,The Irish Research e-Library Iniative (IReL),01/12/2007,20/12/2009,12625000
07/RFP/CMSF785/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Thomas Naughton,https://orcid.org/0000-0002-5330-5428,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Digital holographic microscope,01/12/2007,29/05/2008,199756
07/RFP/EEEOBF131/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Mark Brown,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,ABI 3130xl Genetic Analyzer (16 capillary DNA sequencing system),01/12/2007,29/05/2008,260175
07/RFP/ENMF220/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Darina Murray,https://orcid.org/0000-0002-7424-5751,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,High Frame Rate Stereo Particle Image Velocimeter (PIV),01/12/2007,29/05/2008,285246
07/RFP/ENMF374/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Neil Rowan,https://orcid.org/0000-0003-1228-3733,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Science Foundation Ireland,10.13039/501100001602,Confocal Microscope with add on capability for Raman Spectroscopy,01/12/2007,29/05/2008,268832
07/RFP/GEN/F327/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Derek Morris,https://orcid.org/0000-0002-3413-570X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Next Generation DNA Sequencer,01/12/2007,18/06/2010,556293
07/RFP/GEN/F571/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Sean Doyle,https://orcid.org/0000-0003-1679-3247,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Quantitative PCR Instrument.,01/12/2007,29/05/2008,77797
07/RFP/MASF159/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Cosima Stubenrauch,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Small Angle X-ray Scattering (SAXS) System,01/12/2007,25/11/2008,343589
07/SK/I1220b,Stokes Professorship & Lectureship Programme,Stokes Lectureship,,Vojislav Krstic,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Vojislav Kristic,01/12/2007,30/11/2012,560739
07/SK/I1220c,Stokes Professorship & Lectureship Programme,Stokes Professorship,,Martin Ulrich Hegner,https://orcid.org/0000-0003-1514-3437,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Martin Hegner,01/12/2007,30/11/2012,1105868
07/SRC/B1154,Strategic Research Cluster Programme,,,David Brayden,https://orcid.org/0000-0002-8781-8344,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SRC IDDN: Oral and pulmonary delivery of peptides and genes using novel polymeric particulate constructs- establishment of the Irish Drug Delivery Research Network (IDDN),01/12/2007,31/05/2013,6223823
07/SRC/B1155,Strategic Research Cluster Programme,,,Kenneth A. Dawson,https://orcid.org/0000-0002-0568-6588,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SRC BioNanoInteract,01/12/2007,30/11/2012,3648056
07/SRC/B1156,Strategic Research Cluster Programme,,,Alexander Evans,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SRC RBRC: Reproductive Biology Research Cluster,01/12/2007,30/11/2013,9347050
07/SRC/B1158,Strategic Research Cluster Programme,,,Kieran Hodnett,https://orcid.org/0000-0002-6316-7284,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,SRC SSPS: Solid State Pharmaceuticals Cluster (SSPC),01/12/2007,31/05/2013,8093924
07/SRC/B1160,Strategic Research Cluster Programme,,,Don MacElroy,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SRC SEC: Advanced Biomimetic Materials for Solar Energy Conversion,01/12/2007,30/04/2014,5687552
07/SRC/B1163,Strategic Research Cluster Programme,,,Abhay Pandit,https://orcid.org/0000-0002-6292-4933,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,SRC NFB: Network of Excellence for Functional Biomaterials (NFB),01/12/2007,31/05/2014,5616398
07/SRC/I1169,Strategic Research Cluster Programme,,,Liam Marnane,https://orcid.org/0000-0002-5039-1498,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SRC EEDSP: Efficient Embedded Digital Signal Processing for Mobile Digital Health,01/12/2007,14/05/2011,2394374
07/SRC/I1170,Strategic Research Cluster Programme,,,Karsten Menzel,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SRC ITOBO: Information and Communication Technology for Sustainable and Optimised Building Operation,01/12/2007,31/07/2013,7570142
07/SRC/I1172,Strategic Research Cluster Programme,,,Martyn Pemble,https://orcid.org/0000-0002-2349-4520,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,SRC FORME: Functional Oxides and Related Materials for Electronics,01/12/2007,30/09/2013,5771987
07/SRC/I1173,Strategic Research Cluster Programme,,,Frank Peters,https://orcid.org/0000-0001-8116-7811,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,SRC PiFAS: Photonics - Integration From Atoms to Systems (PiFAS),01/12/2007,31/05/2013,6911207
07/YI2/I1052/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Silvia Giordani,https://orcid.org/0000-0002-9212-5067,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Tip-Enhanced Raman Spectrometer (TERS),01/12/2007,28/06/2008,481788
07/YI4/B1054,President of Ireland Young Researcher Award,,,Stephen Rea,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Examining the role of hMOF in the epigenetic regulation of gene expression and in carcinogenesis,01/12/2007,31/08/2013,1213515
07/SK/I1186,Stokes Professorship & Lectureship Programme,Stokes Lectureship,,Cathal Gurrin,https://orcid.org/0000-0003-2903-3968,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Cathal Gurrin,09/12/2007,08/12/2012,532844
07/CW/I1324,Conferences and Workshops Programme,,,Daniel J F Toal,https://orcid.org/0000-0003-3601-9216,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,NGCUV 2008 IFAC Workshop on Navigation Guidance and Control of Underwater Vehicles,14/12/2007,11/06/2008,5000
07/IN.1/B948,Principal Investigator Programme,,,Fergal O'Gara,https://orcid.org/0000-0002-2659-0673,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,A Systems approach to elucidate the mechanisms of RsmA mediated regulation of virulence-associated traits in Pseudomonas aeruginosa in response to environmental and host interactions,15/12/2007,14/09/2012,1259650
05/IN/I886s1,Industry Research Partnership,,Industrial Supplement,Eugene Freuder,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Employing Artificial Intelligence to Make Constraint Programming Easier to Use for Decision Making,01/01/2008,17/10/2010,180236
07/IN.1/B943,Principal Investigator Programme,,,Uri Frank,https://orcid.org/0000-0003-2094-6381,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Wnt signaling and stem cell fate in a basal model organism,01/01/2008,31/08/2012,508330
07/IN.1/B955,Principal Investigator Programme,,,Max Dow,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,The HD-GYP domain and cyclic di-GMP signalling in the virulence of bacterial pathogens of humans and plants,01/01/2008,31/12/2012,1178609
07/IN.1/B967,Principal Investigator Programme,,,Damian Arrigan,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Electrochemical Bio-inspired Molecular Sensing System,01/01/2008,19/02/2010,547331
07/IN.1/I916,Principal Investigator Programme,,,Jim Duggan,https://orcid.org/0000-0002-7507-8617,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Computational Methods for Modelling Complex Dynamic Systems,01/01/2008,31/08/2012,754025
07/MI/001,Principal Investigator Programme,Mathematics Initiative,,Finbarr O'Sullivan,https://orcid.org/0000-0002-7938-4697,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Statistical Methods in Biomedical Imaging,01/01/2008,31/12/2012,1255082
07/MI/008,Principal Investigator Programme,Mathematics Initiative,,Paolo Guasoni,https://orcid.org/0000-0002-8562-3658,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Edgeworth Centre for Financial Mathematics,01/01/2008,31/07/2014,1285402
07/SK/B1214a,Stokes Professorship & Lectureship Programme,Stokes Lectureship,,Arun Bokde,https://orcid.org/0000-0003-0114-4914,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Arun Bodke,01/01/2008,31/12/2012,560755
07/SK/B1214b,Stokes Professorship & Lectureship Programme,Stokes Professorship,,Padraic Fallon,https://orcid.org/0000-0002-8401-7293,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Padraic Fallon,01/01/2008,31/12/2012,1128213
07/SK/B1232b,Stokes Professorship & Lectureship Programme,Stokes Lectureship,,Kevin T. Ryan,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Kevin Ryan,01/01/2008,31/12/2012,554639
07/MI/007,Principal Investigator Programme,Mathematics Initiative,,Graham Ellis,https://orcid.org/0000-0003-4960-3796,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,De Br�n Centre for Computational Algebra,02/01/2008,01/01/2013,600068
04/IN3/B581/NSs,North-South Supplement,,General Supplement,Rory More O'Ferrall,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Cathechols from Mono and Di-oxygenase-catalysed Biotransformations,01/02/2008,27/12/2008,68923
06/IN.1/I898,Principal Investigator Programme,,,Mathew Hennessy,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Foundations of Global Computing,01/02/2008,31/01/2014,2098753
06/IN.1/I91s1,Industry Research Partnership,,Industrial Supplement,Igor Shvets,https://orcid.org/0000-0001-7451-5435,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Studies of the Current Induced magnetisation dynamics in Nanowire Arrays,01/02/2008,31/05/2012,249467
07/CW/I1308,Conferences and Workshops Programme,,,John Hinde,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,XXIV International Biometric Conference,01/02/2008,27/12/2008,20000
07/CW/I1377,Conferences and Workshops Programme,,,D�ibh� � Cr�in�n,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The Science of Computus in Ireland & Europe,01/02/2008,27/12/2008,1991
07/IN.1/I929,Principal Investigator Programme,,,Guillaume Huyet,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Dynamics of Novel Quantum Dot Devices for Photonics Applications,01/02/2008,31/08/2012,1224358
07/IN.1/I937,Principal Investigator Programme,,,Cindy Colinge,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Low Temperature Direct Bonding for Heterogeneous Integration,01/02/2008,31/01/2012,774581
07/SK/B1184c,Stokes Professorship & Lectureship Programme,Stokes Professorship,,Matthias Wilm,https://orcid.org/0000-0002-5461-6834,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Mathias Wilm,01/02/2008,31/01/2013,1115821
